,State,County,Votes_Left,Votes_Right,total_shootings,shootings_normalized
4070,Wisconsin,Forest County,3287,1722,0,0
4071,Wisconsin,Grant County,13981,10942,0,0
4072,Wisconsin,Green County,10165,10850,0,0
4073,Wisconsin,Green Lake County,7165,3344,0,0
4074,Wisconsin,Iowa County,5907,7828,0,0
4075,Wisconsin,Iron County,2439,1533,0,0
4076,Wisconsin,Jackson County,5789,4255,0,0
4077,Wisconsin,Jefferson County,27209,19904,0,0
4078,Wisconsin,Juneau County,8749,4747,0,0
4079,Wisconsin,Kenosha County,44972,42191,0,0
4080,Wisconsin,Kewaunee County,7927,3977,0,0
4081,Wisconsin,La Crosse County,28683,37843,0,0
4082,Wisconsin,Lafayette County,4820,3647,0,0
4083,Wisconsin,Langlade County,7330,3703,0,0
4084,Wisconsin,Lincoln County,10017,6260,0,0
4085,Wisconsin,Manitowoc County,27217,16817,0,0
4086,Wisconsin,Marathon County,44623,30807,0,0
4087,Wisconsin,Marinette County,15303,7363,0,0
4088,Wisconsin,Marquette County,5719,3239,0,0
4089,Wisconsin,Menominee County,278,1303,0,0
4090,Wisconsin,Milwaukee County,134355,317251,0,0
4091,Wisconsin,Monroe County,13775,8432,0,0
4092,Wisconsin,Oconto County,16226,6715,0,0
4093,Wisconsin,Oneida County,13671,10105,0,0
4094,Wisconsin,Outagamie County,58379,47659,0,0
4095,Wisconsin,Ozaukee County,33912,26515,0,0
4096,Wisconsin,Pepin County,2584,1489,0,0
4097,Wisconsin,Pierce County,12813,9789,0,0
4098,Wisconsin,Polk County,16590,9361,0,0
4099,Wisconsin,Portage County,19298,20426,0,0
4100,Wisconsin,Price County,5394,3132,0,0
4101,Wisconsin,Racine County,54475,50154,0,0
4102,Wisconsin,Richland County,4877,3995,0,0
4103,Wisconsin,Rock County,37133,46649,0,0
4104,Wisconsin,Rusk County,5257,2517,0,0
4105,Wisconsin,St. Croix County,32190,23190,0,0
4106,Wisconsin,Sauk County,17489,18103,0,0
4107,Wisconsin,Sawyer County,5883,4494,0,0
4108,Wisconsin,Shawano County,15447,7131,0,0
4109,Wisconsin,Sheboygan County,37624,27109,0,0
4110,Wisconsin,Taylor County,7656,2693,0,0
4111,Wisconsin,Trempealeau County,8828,6283,0,0
4112,Wisconsin,Vernon County,8216,7457,0,0
4113,Wisconsin,Vilas County,9261,5903,0,0
4114,Wisconsin,Walworth County,33844,22783,0,0
4115,Wisconsin,Washburn County,6332,3867,0,0
4116,Wisconsin,Washington County,60235,26647,0,0
4117,Wisconsin,Waukesha County,159633,103867,0,0
4118,Wisconsin,Waupaca County,18948,9699,0,0
4119,Wisconsin,Waushara County,9016,4388,0,0
4120,Wisconsin,Winnebago County,47795,44060,0,0
4121,Wisconsin,Wood County,24307,16360,0,0
4122,Wyoming,Albany County,8575,9091,0,0
4123,Wyoming,Big Horn County,4806,788,0,0
4124,Wyoming,Campbell County,16973,1935,0,0
4125,Wyoming,Carbon County,5012,1427,0,0
4126,Wyoming,Converse County,5916,861,0,0
4127,Wyoming,Crook County,3651,378,0,0
4128,Wyoming,Fremont County,12007,5519,0,0
4129,Wyoming,Goshen County,4878,1203,0,0
4130,Wyoming,Hot Springs County,1999,482,0,0
4131,Wyoming,Johnson County,3881,897,0,0
4132,Wyoming,Laramie County,27814,15181,0,0
4133,Wyoming,Lincoln County,8673,1509,0,0
4134,Wyoming,Natrona County,25267,8528,0,0
4135,Wyoming,Niobrara County,1118,155,0,0
4136,Wyoming,Park County,12802,3404,0,0
4137,Wyoming,Platte County,3898,890,0,0
4138,Wyoming,Sheridan County,11843,4043,0,0
4139,Wyoming,Sublette County,3957,882,0,0
4140,Wyoming,Sweetwater County,12197,3822,0,0
4141,Wyoming,Teton County,4341,9848,0,0
4142,Wyoming,Uinta County,7494,1591,0,0
4143,Wyoming,Washakie County,3245,651,0,0
4144,Wyoming,Weston County,3107,360,0,0
4145,Alabama,Cherokee County,10562,1619,0,0
4146,Alabama,Chilton County,16052,3056,0,0
4147,Alabama,Choctaw County,4294,3126,0,0
4148,Alabama,Clarke County,7310,5730,0,0
4149,Alabama,Clay County,5589,1262,0,0
4150,Alabama,Cleburne County,6472,672,0,0
4151,Alabama,Coffee County,16832,5050,0,0
4152,Alabama,Colbert County,17311,7057,0,0
4153,Alabama,Conecuh County,3435,2951,0,0
4154,Alabama,Coosa County,3626,1794,0,0
4155,Alabama,Autauga County,19764,7450,0,0
4156,Alabama,Covington County,14579,2717,0,0
4157,Alabama,Crenshaw County,4864,1700,0,0
4158,Alabama,Cullman County,36804,4454,0,0
4159,Alabama,Dale County,14281,5154,0,0
4160,Alabama,Dallas County,5523,12228,0,0
4161,Alabama,DeKalb County,24744,4271,0,0
4162,Alabama,Elmore County,30089,10304,0,0
4163,Alabama,Escambia County,10844,4894,0,0
4164,Alabama,Etowah County,35343,11487,0,0
4165,Alabama,Fayette County,7295,1390,0,0
4166,Alabama,Baldwin County,83055,24344,0,0
4167,Alabama,Franklin County,10364,2085,0,0
4168,Alabama,Geneva County,10844,1592,0,0
4169,Alabama,Greene County,875,3880,0,0
4170,Alabama,Hale County,3190,4687,0,0
4171,Alabama,Henry County,6593,2589,0,0
4172,Alabama,Houston County,32384,12738,0,0
4173,Alabama,Jackson County,19644,3709,0,0
4174,Alabama,Jefferson County,138443,180936,0,0
4175,Alabama,Lamar County,6168,978,0,0
4176,Alabama,Lauderdale County,31578,11872,0,0
4177,Alabama,Barbour County,5605,4772,0,0
4178,Alabama,Lawrence County,12266,3544,0,0
4179,Alabama,Lee County,42019,27600,0,0
4180,Alabama,Limestone County,34337,13510,0,0
4181,Alabama,Lowndes County,1835,4968,0,0
4182,Alabama,Macon County,1539,7084,0,0
4183,Alabama,Madison County,102395,86885,0,0
4184,Alabama,Marengo County,5337,5476,0,0
4185,Alabama,Marion County,12190,1457,0,0
4186,Alabama,Marshall County,33094,5880,0,0
4187,Alabama,Mobile County,100605,78754,0,0
4188,Alabama,Bibb County,7508,1982,0,0
4189,Alabama,Monroe County,6129,4425,0,0
4190,Alabama,Montgomery County,33122,64065,0,0
4191,Alabama,Morgan County,39504,13159,0,0
4192,Alabama,Perry County,1336,3849,0,0
4193,Alabama,Pickens County,5590,4017,0,0
4194,Alabama,Pike County,8020,5613,0,0
4195,Alabama,Randolph County,8548,2203,0,0
4196,Alabama,Russell County,9796,11078,0,0
4197,Alabama,St. Clair County,36119,7698,0,0
4198,Alabama,Shelby County,79428,33036,0,0
4199,Alabama,Blount County,24595,2627,0,0
4200,Alabama,Sumter County,1598,4639,0,0
4201,Alabama,Talladega County,22210,13092,0,0
4202,Alabama,Tallapoosa County,14905,5815,0,0
4203,Alabama,Tuscaloosa County,50961,37514,0,0
4204,Alabama,Walker County,25947,4826,0,0
4205,Alabama,Washington County,6554,2253,0,0
4206,Alabama,Wilcox County,1826,4036,0,0
4207,Alabama,Winston County,10187,974,0,0
4208,Alabama,Bullock County,1143,3439,0,0
4209,Alabama,Butler County,5448,3953,0,0
4210,Alabama,Calhoun County,34964,15118,0,0
4211,Alabama,Chambers County,8748,6356,0,0
4212,Arkansas,Clark County,4605,3413,0,0
4213,Arkansas,Clay County,4084,959,0,0
4214,Arkansas,Cleburne County,10292,1962,0,0
4215,Arkansas,Cleveland County,2857,649,0,0
4216,Arkansas,Columbia County,5469,2781,0,0
4217,Arkansas,Conway County,5672,2593,0,0
4218,Arkansas,Craighead County,25482,11854,0,0
4219,Arkansas,Crawford County,18566,4936,0,0
4220,Arkansas,Crittenden County,7244,8325,0,0
4221,Arkansas,Cross County,4928,1759,0,0
4222,Arkansas,Arkansas County,4301,1813,0,0
4223,Arkansas,Dallas County,1573,963,0,0
4224,Arkansas,Desha County,1920,2016,0,0
4225,Arkansas,Drew County,4338,2408,0,0
4226,Arkansas,Faulkner County,34338,18267,0,0
4227,Arkansas,Franklin County,5664,1298,0,0
4228,Arkansas,Fulton County,3944,1031,0,0
4229,Arkansas,Garland County,29065,14043,0,0
4230,Arkansas,Grant County,6791,1268,0,0
4231,Arkansas,Greene County,12651,3045,0,0
4232,Arkansas,Hempstead County,4463,2135,0,0
4233,Arkansas,Ashley County,5540,2119,0,0
4234,Arkansas,Hot Spring County,9178,3053,0,0
4235,Arkansas,Howard County,3358,1333,0,0
4236,Arkansas,Independence County,11232,2798,0,0
4237,Arkansas,Izard County,4615,1019,0,0
4238,Arkansas,Jackson County,3583,1360,0,0
4239,Arkansas,Jefferson County,9500,14882,0,0
4240,Arkansas,Johnson County,6867,2262,0,0
4241,Arkansas,Lafayette County,1730,820,0,0
4242,Arkansas,Lawrence County,4569,1080,0,0
4243,Arkansas,Lee County,1286,1423,0,0
4244,Arkansas,Baxter County,15810,4625,0,0
4245,Arkansas,Lincoln County,2725,1031,0,0
4246,Arkansas,Little River County,3714,1226,0,0
4247,Arkansas,Logan County,6438,1544,0,0
4248,Arkansas,Lonoke County,22884,6684,0,0
4249,Arkansas,Madison County,5630,1555,0,0
4250,Arkansas,Marion County,5767,1526,0,0
4251,Arkansas,Miller County,11907,4235,0,0
4252,Arkansas,Mississippi County,7262,4542,0,0
4253,Arkansas,Monroe County,1545,1146,0,0
4254,Arkansas,Montgomery County,3021,722,0,0
4255,Arkansas,Benton County,73605,41894,0,0
4256,Arkansas,Nevada County,2133,1076,0,0
4257,Arkansas,Newton County,3192,709,0,0
4258,Arkansas,Ouachita County,5253,3395,0,0
4259,Arkansas,Perry County,3466,1005,0,0
4260,Arkansas,Phillips County,2393,3561,0,0
4261,Arkansas,Pike County,3519,644,0,0
4262,Arkansas,Poinsett County,5852,1388,0,0
4263,Arkansas,Polk County,7018,1242,0,0
4264,Arkansas,Pope County,18041,5747,0,0
4265,Arkansas,Prairie County,2764,646,0,0
4266,Arkansas,Boone County,13644,3061,0,0
4267,Arkansas,Pulaski County,62389,98855,0,0
4268,Arkansas,Randolph County,5327,1203,0,0
4269,Arkansas,St. Francis County,3221,3571,0,0
4270,Arkansas,Saline County,39519,16042,0,0
4271,Arkansas,Scott County,1790,364,0,0
4272,Arkansas,Searcy County,3365,587,0,0
4273,Arkansas,Sebastian County,31024,14371,0,0
4274,Arkansas,Sevier County,3884,1116,0,0
4275,Arkansas,Sharp County,5923,1392,0,0
4276,Arkansas,Stone County,4605,1173,0,0
4277,Arkansas,Bradley County,2332,1208,0,0
4278,Arkansas,Union County,10446,5559,0,0
4279,Arkansas,Van Buren County,5962,1566,0,0
4280,Arkansas,Washington County,47229,43327,0,0
4281,Arkansas,White County,24057,5909,0,0
4282,Arkansas,Woodruff County,1543,849,0,0
4283,Arkansas,Yell County,5205,1275,0,0
4284,Arkansas,Calhoun County,1609,467,0,0
4285,Arkansas,Carroll County,7352,3941,0,0
4286,Arkansas,Chicot County,1750,2252,0,0
4287,California,Fresno County,146741,170694,0,0
4288,California,Glenn County,6139,3315,0,0
4289,California,Humboldt County,12208,28123,0,0
4290,California,Imperial County,10300,25109,0,0
4291,California,Inyo County,4436,4495,0,0
4292,California,Kern County,71254,69278,0,0
4293,California,Kings County,23169,17729,0,0
4294,California,Lake County,3955,6874,0,0
4295,California,Lassen County,6975,2474,0,0
4296,California,Los Angeles County,933314,2486527,0,0
4297,California,Alameda County,69871,355743,0,0
4298,California,Madera County,21834,17879,0,0
4299,California,Marin County,14486,84014,0,0
4300,California,Mariposa County,5921,4056,0,0
4301,California,Mendocino County,6312,18303,0,0
4302,California,Merced County,26808,34978,0,0
4303,California,Modoc County,2675,1063,0,0
4304,California,Mono County,2433,3884,0,0
4305,California,Monterey County,30854,84211,0,0
4306,California,Napa County,11368,32228,0,0
4307,California,Nevada County,11697,17861,0,0
4308,California,Alpine County,238,473,0,0
4309,California,Orange County,596907,722307,0,0
4310,California,Placer County,74784,81572,0,0
4311,California,Plumas County,6247,4465,0,0
4312,California,Riverside County,195014,247045,0,0
4313,California,Sacramento County,151776,287507,0,0
4314,California,San Benito County,8155,14153,0,0
4315,California,San Bernardino County,226891,302270,0,0
4316,California,San Diego County,478651,801422,0,0
4317,California,San Francisco County,46296,325099,0,0
4318,California,San Joaquin County,56191,89077,0,0
4319,California,Amador County,13503,8095,0,0
4320,California,San Luis Obispo County,44380,69339,0,0
4321,California,San Mateo County,54456,225185,0,0
4322,California,Santa Barbara County,47471,103902,0,0
4323,California,Santa Clara County,127303,418893,0,0
4324,California,Santa Cruz County,25485,109745,0,0
4325,California,Shasta County,57894,28889,0,0
4326,California,Sierra County,1138,730,0,0
4327,California,Siskiyou County,12916,9379,0,0
4328,California,Solano County,62777,120681,0,0
4329,California,Sonoma County,40478,153342,0,0
4330,California,Butte County,41182,44455,0,0
4331,California,Stanislaus County,62194,72651,0,0
4332,California,Sutter County,14359,12325,0,0
4333,California,Tehama County,11777,6543,0,0
4334,California,Trinity County,2513,2383,0,0
4335,California,Tulare County,62645,53554,0,0
4336,California,Tuolumne County,17302,11808,0,0
4337,California,Ventura County,135555,216447,0,0
4338,California,Yolo County,13381,40635,0,0
4339,California,Yuba County,10574,7800,0,0
4340,California,Calaveras County,13275,8804,0,0
4341,California,Colusa County,3953,2926,0,0
4342,California,Contra Costa County,86253,265942,0,0
4343,California,Del Norte County,5647,4324,0,0
4344,California,El Dorado County,54177,47635,0,0
4345,Colorado,Clear Creek County,2618,3495,0,0
4346,Colorado,Conejos County,2269,1936,0,0
4347,Colorado,Costilla County,713,1279,0,0
4348,Colorado,Crowley County,1262,427,0,0
4349,Colorado,Custer County,2433,1104,0,0
4350,Colorado,Delta County,13013,5862,0,0
4351,Colorado,Denver County,59610,283816,0,0
4352,Colorado,Dolores County,1080,332,0,0
4353,Colorado,Douglas County,120661,104199,0,0
4354,Colorado,Eagle County,9685,18095,0,0
4355,Colorado,Adams County,94874,132951,0,0
4356,Colorado,Elbert County,13722,4395,0,0
4357,Colorado,El Paso County,200968,160265,0,0
4358,Colorado,Fremont County,17231,7170,0,0
4359,Colorado,Garfield County,14404,15070,0,0
4360,Colorado,Gilpin County,1815,2199,0,0
4361,Colorado,Grand County,4759,4579,0,0
4362,Colorado,Gunnison County,3599,6976,0,0
4363,Colorado,Hinsdale County,353,255,0,0
4364,Colorado,Huerfano County,2193,2071,0,0
4365,Colorado,Jackson County,680,173,0,0
4366,Colorado,Alamosa County,3676,3624,0,0
4367,Colorado,Jefferson County,148043,217891,0,0
4368,Colorado,Kiowa County,795,98,0,0
4369,Colorado,Kit Carson County,3084,644,0,0
4370,Colorado,Lake County,1492,2287,0,0
4371,Colorado,La Plata County,14146,20363,0,0
4372,Colorado,Larimer County,91197,125765,0,0
4373,Colorado,Las Animas County,4255,3465,0,0
4374,Colorado,Lincoln County,2118,467,0,0
4375,Colorado,Logan County,7987,2201,0,0
4376,Colorado,Mesa County,53344,30106,0,0
4377,Colorado,Arapahoe County,126124,211498,0,0
4378,Colorado,Mineral County,425,317,0,0
4379,Colorado,Moffat County,5627,1186,0,0
4380,Colorado,Montezuma County,9267,5802,0,0
4381,Colorado,Montrose County,16658,7648,0,0
4382,Colorado,Morgan County,9407,3741,0,0
4383,Colorado,Otero County,5696,3552,0,0
4384,Colorado,Ouray County,1547,2341,0,0
4385,Colorado,Park County,6864,4786,0,0
4386,Colorado,Phillips County,1945,477,0,0
4387,Colorado,Pitkin County,2739,8906,0,0
4388,Colorado,Archuleta County,5126,3693,0,0
4389,Colorado,Prowers County,3977,1438,0,0
4390,Colorado,Pueblo County,41502,43070,0,0
4391,Colorado,Rio Blanco County,3047,557,0,0
4392,Colorado,Rio Grande County,3645,2488,0,0
4393,Colorado,Routt County,5883,10523,0,0
4394,Colorado,Saguache County,1389,1857,0,0
4395,Colorado,San Juan County,202,342,0,0
4396,Colorado,San Miguel County,1081,3890,0,0
4397,Colorado,Sedgwick County,1120,297,0,0
4398,Colorado,Summit County,5275,12535,0,0
4399,Colorado,Baca County,1840,313,0,0
4400,Colorado,Teller County,11158,5224,0,0
4401,Colorado,Washington County,2537,363,0,0
4402,Colorado,Weld County,94965,65169,0,0
4403,Colorado,Yuma County,4037,763,0,0
4404,Colorado,Broomfield County,16188,28871,0,0
4405,Colorado,Bent County,1468,723,0,0
4406,Colorado,Boulder County,39289,150247,0,0
4407,Colorado,Chaffee County,6180,7112,0,0
4408,Colorado,Cheyenne County,966,127,0,0
4409,Connecticut,North Canaan,812,862,0,0
4410,Connecticut,North Haven,1180,3229,0,0
4411,Connecticut,North Stonington,1710,1601,0,0
4412,Connecticut,Norwalk,13311,29382,0,0
4413,Connecticut,Norwich,5643,9306,0,0
4414,Connecticut,Old Lyme,2095,3225,0,0
4415,Connecticut,Old Saybrook,2995,4253,0,0
4416,Connecticut,Orange,4317,4816,0,0
4417,Connecticut,Oxford,5118,3269,0,0
4418,Connecticut,Plainfield,4080,2849,0,0
4419,Connecticut,Bethlehem,1393,937,0,0
4420,Connecticut,Plainville,4811,4670,0,0
4421,Connecticut,Plymouth,3984,2477,0,0
4422,Connecticut,Pomfret,1126,1357,0,0
4423,Connecticut,Portland,2641,3155,0,0
4424,Connecticut,Preston,1529,1270,0,0
4425,Connecticut,Prospect,3935,2110,0,0
4426,Connecticut,Putnam,2193,2063,0,0
4427,Connecticut,Redding,2052,3829,0,0
4428,Connecticut,Ridgefield,5646,10114,0,0
4429,Connecticut,Rocky Hill,4630,6081,0,0
4430,Connecticut,Bloomfield,1691,10953,0,0
4431,Connecticut,Roxbury,660,937,0,0
4432,Connecticut,Salem,1291,1285,0,0
4433,Connecticut,Salisbury,502,2023,0,0
4434,Connecticut,Scotland,537,406,0,0
4435,Connecticut,Seymour,5242,4011,0,0
4436,Connecticut,Sharon,510,1019,0,0
4437,Connecticut,Shelton,12747,10837,0,0
4438,Connecticut,Sherman,1076,1234,0,0
4439,Connecticut,Simsbury,5575,10296,0,0
4440,Connecticut,Somers,3204,2445,0,0
4441,Connecticut,Bolton,1482,1723,0,0
4442,Connecticut,Southbury,6260,6570,0,0
4443,Connecticut,Southington,13473,12855,0,0
4444,Connecticut,South Windsor,5628,9595,0,0
4445,Connecticut,Sprague,882,641,0,0
4446,Connecticut,Stafford,3461,2809,0,0
4447,Connecticut,Stamford,16074,32477,0,0
4448,Connecticut,Sterling,1229,639,0,0
4449,Connecticut,Stonington,4240,7453,0,0
4450,Connecticut,Stratford,10004,16210,0,0
4451,Connecticut,Suffield,4155,4363,0,0
4452,Connecticut,Bozrah,817,703,0,0
4453,Connecticut,Thomaston,2759,1526,0,0
4454,Connecticut,Thompson,3005,2050,0,0
4455,Connecticut,Tolland,3975,5103,0,0
4456,Connecticut,Torrington,9220,7283,0,0
4457,Connecticut,Trumbull,9175,11919,0,0
4458,Connecticut,Union,307,249,0,0
4459,Connecticut,Vernon,5848,9259,0,0
4460,Connecticut,Voluntown,918,566,0,0
4461,Connecticut,Wallingford,11831,13560,0,0
4462,Connecticut,Warren,470,465,0,0
4463,Connecticut,Branford,6896,10173,0,0
4464,Connecticut,Washington,770,1461,0,0
4465,Connecticut,Waterbury,14155,21573,0,0
4466,Connecticut,Waterford,5124,6917,0,0
4467,Connecticut,Watertown,7976,4612,0,0
4468,Connecticut,Westbrook,1958,2288,0,0
4469,Connecticut,West Hartford,8451,27298,0,0
4470,Connecticut,West Haven,8126,14245,0,0
4471,Connecticut,Weston,1680,4733,0,0
4472,Connecticut,Westport,4222,13048,0,0
4473,Connecticut,Wethersfield,6413,9612,0,0
4474,Connecticut,Bridgeport,8269,33515,0,0
4475,Connecticut,Willington,1445,1674,0,0
4476,Connecticut,Wilton,3819,7676,0,0
4477,Connecticut,Winchester,2799,2304,0,0
4478,Connecticut,Windham,2824,5365,0,0
4479,Connecticut,Windsor,4090,13183,0,0
4480,Connecticut,Windsor Locks,3156,3751,0,0
4481,Connecticut,Wolcott,6519,3333,0,0
4482,Connecticut,Woodbridge,1816,3855,0,0
4483,Connecticut,Woodbury,3295,3181,0,0
4484,Connecticut,Woodstock,2520,2549,0,0
4485,Connecticut,Bridgewater,549,667,0,0
4486,Connecticut,Bristol,13834,15463,0,0
4487,Connecticut,Brookfield,5246,5426,0,0
4488,Connecticut,Brooklyn,2301,1895,0,0
4489,Connecticut,Andover,998,1058,0,0
4490,Connecticut,Burlington,3034,3099,0,0
4491,Connecticut,Canaan,209,437,0,0
4492,Connecticut,Canterbury,1755,1182,0,0
4493,Connecticut,Canton,2663,3878,0,0
4494,Connecticut,Chaplin,662,598,0,0
4495,Connecticut,Cheshire,7349,9745,0,0
4496,Connecticut,Chester,853,1701,0,0
4497,Connecticut,Clinton,3259,4267,0,0
4498,Connecticut,Colchester,4243,5216,0,0
4499,Connecticut,Colebrook,571,403,0,0
4500,Connecticut,Ansonia,3797,4521,0,0
4501,Connecticut,Columbia,1600,1888,0,0
4502,Connecticut,Cornwall,250,760,0,0
4503,Connecticut,Coventry,3545,4011,0,0
4504,Connecticut,Cromwell,3749,4872,0,0
4505,Connecticut,Danbury,12788,18869,0,0
4506,Connecticut,Darien,4921,7876,0,0
4507,Connecticut,Deep River,1076,1785,0,0
4508,Connecticut,Derby,2749,2963,0,0
4509,Connecticut,Durham,2222,2038,0,0
4510,Connecticut,Eastford,572,464,0,0
4511,Connecticut,Ashford,1160,1330,0,0
4512,Connecticut,East Granby,1405,1789,0,0
4513,Connecticut,East Haddam,2699,2962,0,0
4514,Connecticut,East Hampton,3746,4051,0,0
4515,Connecticut,East Hartford,5524,14787,0,0
4516,Connecticut,East Haven,7488,6569,0,0
4517,Connecticut,East Lyme,4285,7290,0,0
4518,Connecticut,Easton,2178,2777,0,0
4519,Connecticut,East Windsor,2889,3891,0,0
4520,Connecticut,Ellington,4515,4787,0,0
4521,Connecticut,Enfield,9298,11263,0,0
4522,Connecticut,Avon,4469,7299,0,0
4523,Connecticut,Essex,1635,3011,0,0
4524,Connecticut,Fairfield,12049,23040,0,0
4525,Connecticut,Farmington,6160,9706,0,0
4526,Connecticut,Franklin,674,553,0,0
4527,Connecticut,Glastonbury,7976,13842,0,0
4528,Connecticut,Goshen,1161,902,0,0
4529,Connecticut,Granby,3166,4027,0,0
4530,Connecticut,Greenwich,13264,22239,0,0
4531,Connecticut,Griswold,3257,2565,0,0
4532,Connecticut,Groton,6272,10699,0,0
4533,Connecticut,Barkhamsted,1228,1154,0,0
4534,Connecticut,Guilford,4262,8403,0,0
4535,Connecticut,Haddam,2693,2728,0,0
4536,Connecticut,Hamden,7685,21839,0,0
4537,Connecticut,Hampton,551,572,0,0
4538,Connecticut,Hartford,4117,28295,0,0
4539,Connecticut,Hartland,818,457,0,0
4540,Connecticut,Harwinton,2247,1401,0,0
4541,Connecticut,Hebron,2731,3388,0,0
4542,Connecticut,Kent,568,1249,0,0
4543,Connecticut,Killingly,4678,3402,0,0
4544,Connecticut,Beacon Falls,2191,1543,0,0
4545,Connecticut,Killingworth,1979,2343,0,0
4546,Connecticut,Lebanon,2268,2052,0,0
4547,Connecticut,Ledyard,3629,4471,0,0
4548,Connecticut,Lisbon,1331,1099,0,0
4549,Connecticut,Litchfield,2555,2673,0,0
4550,Connecticut,Lyme,576,1165,0,0
4551,Connecticut,Madison,4638,7625,0,0
4552,Connecticut,Manchester,8530,19455,0,0
4553,Connecticut,Mansfield,1708,5608,0,0
